wn	g_wn_up	g_wn_dn
26.163576318177494	(-0.00043442697665811367-0.03815372762450972j)	(-0.001880384012368466-0.038046191820279414j)
26.26175108860218	(-0.0004312128125674506-0.03801156912346851j)	(-0.001866487552409959-0.03790520918607374j)
26.35992585902686	(-0.00042803408614211215-0.037870464320254066j)	(-0.0018527441186937349-0.03776526308926552j)
26.45810062945154	(-0.0004248902798190439-0.03773040156164863j)	(-0.001839151479170602-0.03762634218702485j)
26.55627539987622	(-0.0004217808854223967-0.0375913693653679j)	(-0.0018257074422260988-0.037488435300779596j)
26.6544501703009	(-0.00041870540396052075-0.037453356416943355j)	(-0.0018124098558300562-0.03735153141326245j)
26.752624940725582	(-0.00041566334542815215-0.03731635156667225j)	(-0.0017992566066159718-0.03721561966561837j)
26.850799711150263	(-0.00041265422861338894-0.03718034382663392j)	(-0.001786245619115578-0.037080689354559576j)
26.948974481574943	(-0.0004096775809095503-0.037045322367770535j)	(-0.0017733748549428306-0.03694672992961862j)
27.047149251999624	(-0.0004067329381317147-0.03691127651703084j)	(-0.0017606423119883217-0.03681373099035915j)
27.145324022424305	(-0.00040381984433777193-0.03677819575457496j)	(-0.001748046023647452-0.036681682283870524j)
27.24349879284899	(-0.0004009378516538618-0.03664606971103923j)	(-0.0017355840580926102-0.03655057370206946j)
27.34167356327367	(-0.00039808652010417216-0.03651488816485933j)	(-0.001723254517491573-0.03642039527917427j)
27.43984833369835	(-0.000395265417444771-0.03638464103965008j)	(-0.0017110555373646618-0.03629113718924413j)
27.53802310412303	(-0.0003924741190016514-0.036255318401640826j)	(-0.0016989852858093207-0.03616278974375001j)
27.63619787454771	(-0.000389712207512531-0.036126910457165054j)	(-0.0016870419629115498-0.03603534338915538j)
27.734372644972392	(-0.0003869792729726887-0.035999407550202436j)	(-0.0016752237999783167-0.035908788704589675j)
27.832547415397073	(-0.00038427491248433634-0.03587280015997271j)	(-0.0016635290589608325-0.03578311639959313j)
27.930722185821754	(-0.00038159873010971913-0.03574707889857949j)	(-0.0016519560317946292-0.03565831731188961j)
28.028896956246435	(-0.0003789503367276948-0.035622234508703436j)	(-0.001640503039797316-0.03553438240509564j)
28.127071726671115	(-0.00037632934989378355-0.03549825786134287j)	(-0.0016291684330335605-0.03541130276664891j)
28.225246497095796	(-0.0003737353937034682-0.035375139953601385j)	(-0.0016179505897791961-0.035289069605675766j)
28.32342126752048	(-0.0003711680986588512-0.035252871906520794j)	(-0.0016068479158863368-0.0351676742509643j)
28.42159603794516	(-0.00036862710153835347-0.035131444962958655j)	(-0.001595858844274494-0.03504710814891664j)
28.51977080836984	(-0.0003661120452695657-0.03501085048550925j)	(-0.001584981834354824-0.03492736286156149j)
28.617945578794522	(-0.0003636225788050378-0.034891079954466796j)	(-0.0015742153715180064-0.03480843006460821j)
28.716120349219203	(-0.00036115835700103934-0.034772124965830174j)	(-0.0015635579665696975-0.034690301545601016j)
28.814295119643884	(-0.00035871904049907503-0.03465397722934803j)	(-0.0015530081552594262-0.0345729692019404j)
28.912469890068564	(-0.00035630429561017766-0.034536628566603236j)	(-0.0015425644977964887-0.034456425039158946j)
29.010644660493245	(-0.0003539137942019574-0.034420070909135944j)	(-0.001532225578304422-0.03434066116910439j)
29.108819430917926	(-0.00035154721358812637-0.03430429629660425j)	(-0.001521990004427459-0.03422566980822482j)
29.206994201342606	(-0.0003492042364207364-0.034189296874981685j)	(-0.001511856406775885-0.0341114432757478j)
29.305168971767287	(-0.0003468845505847771-0.03407506489479051j)	(-0.0015018234384993887-0.03399797399204126j)
29.40334374219197	(-0.0003445878490951617-0.03396159270937007j)	(-0.0014918897748994512-0.03388525447698141j)
29.501518512616652	(-0.0003423138299961794-0.03384887277317946j)	(-0.0014820541129295837-0.033773277348342144j)
29.599693283041333	(-0.0003400621962631472-0.03373689764013368j)	(-0.0014723151708008258-0.03366203532013825j)
29.697868053466014	(-0.0003378326557062809-0.03362565996197241j)	(-0.0014626716876065414-0.03355152120111551j)
29.796042823890694	(-0.00033562492087686697-0.0335151524866608j)	(-0.0014531224228208708-0.03344172789321558j)
29.894217594315375	(-0.0003334387089753987-0.033405368056821566j)	(-0.001443666155968044-0.033332648390046564j)
29.992392364740056	(-0.00033127374176183797-0.03329629960819738j)	(-0.0014343016862345514-0.03322427577546047j)
30.090567135164736	(-0.0003291297454678713-0.03318794016814337j)	(-0.00142502783210506-0.03311660322208246j)
30.188741905589417	(-0.00032700645071117695-0.03308028285414857j)	(-0.0014158434309514867-0.03300962398990243j)
30.286916676014098	(-0.0003249035924115447-0.03297332087238598j)	(-0.0014067473386898028-0.03290333142488007j)
30.385091446438782	(-0.0003228209097088677-0.03286704751629047j)	(-0.0013977384294328044-0.03279771895759638j)
30.483266216863463	(-0.0003207581458829439-0.03276145616516397j)	(-0.0013888155951580772-0.032692780101875596j)
30.581440987288143	(-0.00031871504827508777-0.03265654028280718j)	(-0.0013799777453318218-0.03258850845352696j)
30.679615757712824	(-0.00031669136821142274-0.03255229341617743j)	(-0.0013712238065902152-0.03248489768903238j)
30.777790528137505	(-0.0003146868609278437-0.032448709194072015j)	(-0.0013625527224420987-0.03238194156428526j)
30.875965298562186	(-0.0003127012854966231-0.0323457813258364j)	(-0.0013539634529729607-0.032279633913342605j)
30.974140068986866	(-0.0003107344047547054-0.032243503600096715j)	(-0.001345454974448646-0.03217796864724743j)
31.072314839411547	(-0.00030878598523341574-0.032141869883516305j)	(-0.0013370262790971129-0.0320769397527729j)
31.170489609836228	(-0.0003068557970898147-0.03204087411957533j)	(-0.0013286763747471333-0.03197654129130152j)
31.26866438026091	(-0.00030494361403944213-0.031940510327373314j)	(-0.0013204042845830176-0.03187676739767469j)
31.36683915068559	(-0.00030304921329054875-0.03184077260045398j)	(-0.001312209046859796-0.03177761227903603j)
31.465013921110273	(-0.0003011723754797363-0.031741655105651884j)	(-0.0013040897146250454-0.03167907021372042j)
31.563188691534954	(-0.0002993128846089919-0.03164315208196041j)	(-0.0012960453554248558-0.031581135550198036j)
31.661363461959635	(-0.00029747052798404265-0.031545257839420665j)	(-0.0012880750510444172-0.03148380270598799j)
31.759538232384315	(-0.0002956450961540169-0.031447966758030785j)	(-0.0012801778972569057-0.03138706616662388j)
31.857713002808996	(-0.000293836382852374-0.031351273286675335j)	(-0.0012723530035947755-0.031290920484589965j)
31.955887773233677	(-0.00029204418493914135-0.03125517194207419j)	(-0.0012645994930485266-0.03119536027833888j)
32.05406254365836	(-0.00029026830234430204-0.031159657307750624j)	(-0.0012569165018572245-0.031100380231293703j)
32.15223731408304	(-0.0002885085380124098-0.031064724033018194j)	(-0.001249303179254843-0.031005975090885964j)
32.25041208450772	(-0.00028676469784833306-0.030970366831985875j)	(-0.0012417586872610126-0.030912139667568943j)
32.3485868549324	(-0.00028503659066418766-0.03087658048258135j)	(-0.0012342822004068352-0.030818868833931957j)
32.446761625357084	(-0.0002833240281273206-0.030783359825591737j)	(-0.0012268729055345932-0.030726157523679277j)
32.54493639578176	(-0.00028162682470937196-0.03069069976372163j)	(-0.0012195300016034395-0.030634000730830703j)
32.643111166206445	(-0.000279944797636421-0.030598595260667952j)	(-0.0012122526994626935-0.03054239350874206j)
32.74128593663112	(-0.00027827776684018137-0.030507041340211427j)	(-0.0012050402216026912-0.030451330969295552j)
32.83946070705581	(-0.0002766255549101341-0.0304160330853241j)	(-0.001197891801997251-0.030360808281999774j)
32.937635477480484	(-0.0002749879870466986-0.030325565637292818j)	(-0.0011908066858791206-0.030270820673169926j)
33.03581024790517	(-0.00027336489101535374-0.030235634194858134j)	(-0.0011837841295271984-0.0301813634250742j)
33.13398501832985	(-0.00027175609710165365-0.030146234013368498j)	(-0.0011768234001165371-0.03009243187512531j)
33.23215978875453	(-0.00027016143806721357-0.030057360403949223j)	(-0.0011699237754963622-0.030004021415105914j)
33.330334559179214	(-0.00026858074910657406-0.029969008732686098j)	(-0.0011630845439921853-0.029916127490369333j)
33.42850932960389	(-0.0002670138678049047-0.02988117441982335j)	(-0.0011563050042600507-0.029828745599010952j)
33.526684100028575	(-0.00026546063409658516-0.02979385293897543j)	(-0.0011495844651059058-0.02974187129117579j)
33.62485887045325	(-0.0002639208902246419-0.029707039816352674j)	(-0.001142922245283492-0.02965550016830481j)
33.72303364087794	(-0.00026239448070097414-0.02962073063000027j)	(-0.001136317673324446-0.029569627882363895j)
33.821208411302614	(-0.00026088125226737883-0.029534921009050488j)	(-0.0011297700873716583-0.02948425013513941j)
33.9193831817273	(-0.00025938105385733075-0.02944960663298775j)	(-0.0011232788350446319-0.02939936267752469j)
34.017557952151975	(-0.00025789373655856683-0.029364783230926325j)	(-0.0011168432732463923-0.029314961308841044j)
34.11573272257666	(-0.0002564191535763798-0.029280446580900444j)	(-0.0011104627680212724-0.029231041876130397j)
34.213907493001344	(-0.00025495716019764654-0.029196592509166567j)	(-0.0011041366944034958-0.0291476002734763j)
34.31208226342602	(-0.00025350761375558654-0.029113216889517478j)	(-0.0010978644362381821-0.02906463244138091j)
34.410257033850705	(-0.00025207037359517163-0.029030315642608117j)	(-0.0010916453860667702-0.02898213436607936j)
34.50843180427538	(-0.000250645301039256-0.028947884735292816j)	(-0.0010854789449558095-0.028900102078877513j)
34.606606574700066	(-0.00024923225935534867-0.028865920179973706j)	(-0.001079364522355344-0.02881853165558212j)
34.70478134512474	(-0.0002478311137230194-0.0287844180339602j)	(-0.0010733015359853852-0.028737419215825788j)
34.80295611554943	(-0.0002464417312019677-0.02870337439883909j)	(-0.0010672894116791414-0.02865676092250853j)
34.901130885974105	(-0.00024506398070071937-0.028622785419855426j)	(-0.001061327583219338-0.0285765529811421j)
34.99930565639879	(-0.00024369773294586163-0.028542647285303535j)	(-0.0010554154922770603-0.02849679163926502j)
35.09748042682347	(-0.00024234286045196314-0.0284629562259283j)	(-0.0010495525882144917-0.02841747318593418j)
35.19565519724815	(-0.0002409992374920184-0.0283837085143364j)	(-0.001043738327974659-0.02833859395111198j)
35.293829967672835	(-0.0002396667400684584-0.02830490046441724j)	(-0.0010379721759732946-0.02826015030508467j)
35.39200473809751	(-0.00023834524588473195-0.028226528430773598j)	(-0.0010322536039716118-0.028182138657916776j)
35.490179508522196	(-0.00023703463431743452-0.028148588808161495j)	(-0.001026582090941405-0.02810455545891759j)
35.58835427894687	(-0.00023573478638894623-0.028071078030939372j)	(-0.0010209571229657097-0.02802739719612651j)
35.68652904937156	(-0.00023444558474059607-0.027993992572526306j)	(-0.0010153781931327563-0.027950660395759035j)
35.784703819796235	(-0.0002331669136063862-0.027917328944869056j)	(-0.0010098448013500958-0.02787434162170948j)
35.88287859022092	(-0.00023189865878708868-0.027841083697917806j)	(-0.0010043564543557126-0.02779843747501265j)
35.981053360645596	(-0.00023064070762497614-0.02776525341911045j)	(-0.0009989126655003831-0.027722944593402316j)
36.07922813107028	(-0.00022939294897892073-0.027689834732865234j)	(-0.00099351295470052-0.02764785965077819j)
36.177402901494965	(-0.00022815527320002192-0.02761482430008165j)	(-0.0009881568482965097-0.027573179356704055j)
36.27557767191964	(-0.00022692757210764335-0.02754021881764936j)	(-0.0009828438789839587-0.027498900455946274j)
36.373752442344326	(-0.00022570973896594344-0.027466015017964918j)	(-0.0009775735856711572-0.02742501972802363j)
36.471927212769	(-0.00022450166846078499-0.02739220966845646j)	(-0.0009723455134342108-0.02735153398676342j)
36.57010198319369	(-0.00022330325667714278-0.027318799571115833j)	(-0.0009671592133574115-0.027278440079783743j)
36.668276753618365	(-0.00022211440107685487-0.027245781562038274j)	(-0.0009620142424982681-0.027205734888113946j)
36.76645152404305	(-0.00022093500047685102-0.02717315251096939j)	(-0.0009569101637435419-0.02713341532570718j)
36.864626294467726	(-0.00021976495502773154-0.027100909320859394j)	(-0.00095184654575055-0.027061478339009827j)
36.96280106489241	(-0.00021860416619276561-0.027029048927424262j)	(-0.0009468229628457702-0.026989920906563197j)
37.06097583531709	(-0.00021745253672727724-0.026957568298714013j)	(-0.000941838994919886-0.026918740038569117j)
37.15915060574177	(-0.00021630997065837928-0.026886464434687608j)	(-0.0009368942273714777-0.026847932776495432j)
37.257325376166456	(-0.00021517637326511183-0.026815734366794713j)	(-0.0009319882509936509-0.02677749619263082j)
37.35550014659113	(-0.00021405165105892727-0.02674537515756386j)	(-0.0009271206618849481-0.02670742738971214j)
37.45367491701582	(-0.00021293571176448902-0.02667538390019713j)	(-0.0009222910614301538-0.02663772350051355j)
37.551849687440495	(-0.00021182846430089876-0.026605757718171173j)	(-0.0009174990561433893-0.026568381687482778j)
37.65002445786518	(-0.00021072981876320523-0.026536493764844345j)	(-0.0009127442576082134-0.026499399142344598j)
37.748199228289856	(-0.00020963968640424913-0.02646758922307007j)	(-0.000908026282416671-0.026430773085723065j)
37.84637399871454	(-0.0002085579796168462-0.02639904130481605j)	(-0.0009033447520827617-0.02636250076678637j)
37.94454876913922	(-0.00020748461191627662-0.026330847250789467j)	(-0.000898699292984767-0.026294579462855832j)
38.0427235395639	(-0.00020641949792310927-0.026263004330067903j)	(-0.0008940895362641127-0.026227006479071367j)
38.14089830998858	(-0.00020536255334631146-0.026195509839735925j)	(-0.0008895151177639617-0.02615977914803321j)
38.23907308041326	(-0.00020431369496667776-0.02612836110452721j)	(-0.000884975677934036-0.026092894829453785j)
38.33724785083795	(-0.00020327284062050905-0.02606155547647228j)	(-0.0008804708618153973-0.02602635090978408j)
38.435422621262624	(-0.00020223990918362707-0.025995090334551413j)	(-0.0008760003189396163-0.025960144801911538j)
38.53359739168731	(-0.00020121482055566488-0.02592896308435294j)	(-0.000871563703240172-0.02589427394482589j)
38.631772162111986	(-0.0002001974956446177-0.02586317115773673j)	(-0.0008671606729932052-0.025828735803286956j)
38.72994693253667	(-0.00019918785635163376-0.02579771201250269j)	(-0.0008627908908181892-0.025763527867489235j)
38.82812170296135	(-0.00019818582555614818-0.025732583132064404j)	(-0.0008584540235350224-0.025698647652772657j)
38.92629647338603	(-0.00019719132710122874-0.025667782025127504j)	(-0.0008541497421115568-0.02563409269925921j)
39.02447124381071	(-0.00019620428577916708-0.025603306225373046j)	(-0.0008498777216301629-0.02556986057160416j)
39.12264601423539	(-0.00019522462731734377-0.025539153291145485j)	(-0.0008456376412093559-0.025505948858646973j)
39.22082078466007	(-0.00019425227836432672-0.02547532080514542j)	(-0.0008414291839511749-0.025442355173132914j)
39.318995555084754	(-0.00019328716647620817-0.025411806374126832j)	(-0.0008372520368887514-0.025379077151422007j)
39.41717032550944	(-0.0001923292201031898-0.02534860762859891j)	(-0.0008331058909140374-0.025316112453182923j)
39.515345095934116	(-0.0001913783685763936-0.025285722222532246j)	(-0.0008289904407146997-0.025253458761105893j)
39.6135198663588	(-0.00019043454209487096-0.025223147833069306j)	(-0.0008249053847634608-0.025191113780649692j)
39.71169463678348	(-0.00018949767171290004-0.025160882160239366j)	(-0.0008208504251856141-0.025129075239720564j)
39.80986940720816	(-0.00018856768932742248-0.02509892292667746j)	(-0.0008168252677731154-0.025067340888446702j)
39.90804417763284	(-0.00018764452766574388-0.025037267877347544j)	(-0.0008128296219052277-0.02500590849885034j)
40.00621894805752	(-0.00018672812027342224-0.02497591477926968j)	(-0.0008088632005099719-0.024944775864639793j)
40.1043937184822	(-0.00018581840150238578-0.024914861421251273j)	(-0.0008049257199797269-0.024883940800906963j)
40.202568488906884	(-0.00018491530649921442-0.024854105613622127j)	(-0.0008010169001598279-0.024823401143878668j)
40.30074325933156	(-0.00018401877119364845-0.024793645187973418j)	(-0.0007971364642803046-0.024763154750675316j)
40.398918029756246	(-0.00018312873228727648-0.024733477996900437j)	(-0.0007932841389167031-0.024703199499061225j)
40.49709280018093	(-0.00018224512724242717-0.024673601913749094j)	(-0.0007894596539230515-0.02464353328717968j)
40.59526757060561	(-0.00018136789427123387-0.02461401483236602j)	(-0.0007856627423927024-0.024584154033305154j)
40.69344234103029	(-0.000180496972324877-0.024554714666852294j)	(-0.0007818931406289101-0.02452505967562792j)
40.79161711145497	(-0.00017963230108301772-0.024495699351320725j)	(-0.0007781505880923108-0.024466248172013184j)
40.88979188187965	(-0.00017877382094341618-0.02443696683965662j)	(-0.0007744348273326559-0.024407717499726835j)
40.98796665230433	(-0.00017792147301169342-0.024378515105281915j)	(-0.0007707456039760331-0.02434946565526479j)
41.086141422729014	(-0.0001770751990912875-0.024320342140922747j)	(-0.0007670826666653551-0.024291490654079043j)
41.18431619315369	(-0.00017623494167355944-0.024262445958380285j)	(-0.0007634457670323987-0.02423379053038819j)
41.282490963578375	(-0.00017540064392808399-0.024204824588304842j)	(-0.0007598346596268786-0.02417636333693338j)
41.38066573400306	(-0.00017457224969307555-0.024147476079973154j)	(-0.0007562491018950304-0.024119207144768097j)
41.47884050442774	(-0.0001737497034659783-0.024090398501068856j)	(-0.0007526888541457813-0.024062320043054156j)
41.57701527485242	(-0.0001729329503942155-0.02403358993746601j)	(-0.000749153679504576-0.024005700138825938j)
41.6751900452771	(-0.00017212193626608456-0.0239770484930157j)	(-0.000745643343881152-0.02394934555680119j)
41.77336481570178	(-0.0001713166075018111-0.023920772289335625j)	(-0.0007421576159127827-0.023893254439170373j)
41.87153958612646	(-0.00017051691114473394-0.023864759465602618j)	(-0.0007386962669398419-0.023837424945410416j)
41.969714356551144	(-0.00016972279485263776-0.023809008178348082j)	(-0.0007352590709718608-0.02378185525205749j)
42.06788912697582	(-0.00016893420688923023-0.023753516601256297j)	(-0.0007318458046453787-0.023726543552510644j)
42.166063897400505	(-0.0001681510961157534-0.023698282924965456j)	(-0.00072845624718748-0.023671488056866603j)
42.26423866782518	(-0.0001673734119827339-0.023643305356871556j)	(-0.0007250901803731533-0.02361668699170169j)
42.36241343824987	(-0.00016660110452185263-0.023588582120934964j)	(-0.0007217473885123138-0.023562138599896826j)
42.46058820867455	(-0.00016583412433796263-0.023534111457489605j)	(-0.0007184276583955905-0.023507841140445088j)
42.55876297909923	(-0.00016507242260122907-0.023479891623054874j)	(-0.0007151307792552555-0.023453792888265122j)
42.65693774952391	(-0.0001643159510393772-0.023425920890150075j)	(-0.0007118565427642272-0.023399992134020782j)
42.75511251994859	(-0.00016356466193008284-0.0233721975471114j)	(-0.0007086047429929068-0.02334643718394348j)
42.853287290373274	(-0.00016281850809349876-0.023318719897911427j)	(-0.0007053751763320445-0.02329312635966996j)
42.95146206079795	(-0.00016207744288485192-0.023265486261981112j)	(-0.0007021676415253356-0.023240057998050335j)
43.049636831222635	(-0.00016134142018719302-0.023212494974034156j)	(-0.0006989819396204413-0.023187230450973928j)
43.14781160164731	(-0.00016061039440426418-0.02315974438389378j)	(-0.0006958178739128508-0.023134642085222916j)
43.245986372072	(-0.00015988432045345306-0.02310723285632186j)	(-0.0006926752499493299-0.023082291282293634j)
43.344161142496674	(-0.00015916315375888023-0.02305495877085037j)	(-0.0006895538754803055-0.02303017643820757j)
43.44233591292136	(-0.00015844685024459854-0.023002920521615084j)	(-0.0006864535604020522-0.022978295963384365j)
43.54051068334604	(-0.00015773536632786018-0.022951116517191544j)	(-0.0006833741167918855-0.022926648282473767j)
43.63868545377072	(-0.00015702865891252724-0.022899545180433203j)	(-0.0006803153588517082-0.022875231834171204j)
43.736860224195404	(-0.00015632668538258202-0.022848204948311766j)	(-0.0006772771028607327-0.022824045071105047j)
43.83503499462008	(-0.00015562940359571545-0.022797094271759653j)	(-0.0006742591671794218-0.02277308645966266j)
43.933209765044765	(-0.00015493677187703453-0.02274621161551456j)	(-0.0006712613722097959-0.022722354479825776j)
44.03138453546944	(-0.0001542487490128652-0.02269555545796613j)	(-0.0006682835403594689-0.0226718476250412j)
44.12955930589413	(-0.00015356529424463442-0.022645124291004595j)	(-0.0006653254960448043-0.022621564402065433j)
44.227734076318804	(-0.00015288636726287688-0.022594916619871473j)	(-0.0006623870656222787-0.022571503330812558j)
44.32590884674349	(-0.00015221192820129843-0.022544930963012258j)	(-0.0006594680774057269-0.022521662944214385j)
44.424083617168165	(-0.0001515419376309492-0.022495165851931002j)	(-0.0006565683616370084-0.022472041788083597j)
44.52225838759285	(-0.00015087635655449766-0.022445619831046808j)	(-0.000653687750429807-0.022422638421000275j)
44.62043315801753	(-0.00015021514640057063-0.022396291457552318j)	(-0.0006508260777661475-0.02237345141410922j)
44.71860792844221	(-0.00014955826901817904-0.022347179301273917j)	(-0.0006479831794934792-0.022324479351061275j)
44.816782698866895	(-0.00014890568667124814-0.022298281944533836j)	(-0.0006451588932740442-0.022275720827813202j)
44.91495746929157	(-0.000148257362033214-0.022249597982014112j)	(-0.0006423530585767251-0.022227174452514157j)
45.013132239716256	(-0.00014761325818170862-0.02220112602062215j)	(-0.000639565516649585-0.022178838845423647j)
45.11130701014093	(-0.00014697333859332583-0.022152864679358265j)	(-0.0006367961104939849-0.02213071263873136j)
45.20948178056562	(-0.000146337567138454-0.022104812589184713j)	(-0.0006340446848682995-0.02208279447643528j)
45.307656550990295	(-0.00014570590807621496-0.022056968392896614j)	(-0.0006313110862204348-0.02203508301422937j)
45.40583132141498	(-0.00014507832604944052-0.022009330744994386j)	(-0.0006285951627160503-0.021987576919389337j)
45.504006091839656	(-0.00014445478607974854-0.021961898311557936j)	(-0.0006258967642080175-0.02194027487064181j)
45.60218086226434	(-0.00014383525356269778-0.021914669770122408j)	(-0.0006232157421903159-0.02189317555805909j)
45.700355632689025	(-0.00014321969426300127-0.02186764380955555j)	(-0.0006205519497891905-0.021846277682908262j)
45.7985304031137	(-0.00014260807430980455-0.021820819129936664j)	(-0.0006179052417699933-0.021799579957545966j)
45.896705173538386	(-0.00014200036019205198-0.021774194442437042j)	(-0.0006152754744969346-0.021753081105343512j)
45.99487994396306	(-0.00014139651875391917-0.021727768469202026j)	(-0.0006126625059022935-0.021706779860546525j)
46.09305471438775	(-0.00014079651719030068-0.021681539943234466j)	(-0.0006100661954851211-0.02166067496815943j)
46.191229484812425	(-0.00014020032304236347-0.021635507608279744j)	(-0.0006074864043145513-0.021614765183852906j)
46.28940425523711	(-0.00013960790419319496-0.0215896702187122j)	(-0.0006049229949540547-0.021569049273850793j)
46.387579025661786	(-0.00013901922886347244-0.02154402653942303j)	(-0.0006023758315024055-0.021523526014807632j)
46.48575379608647	(-0.00013843426560723225-0.02149857534570956j)	(-0.0005998447795338786-0.021478194193743756j)
46.58392856651115	(-0.00013785298330767584-0.021453315423165968j)	(-0.0005973297061097789-0.021433052607902372j)
46.68210333693583	(-0.00013727535117304994-0.021408245567575306j)	(-0.0005948304797520317-0.021388100064698785j)
46.780278107360516	(-0.00013670133873258861-0.021363364584802983j)	(-0.0005923469704150063-0.021343335381588616j)
46.87845287778519	(-0.00013613091583250742-0.021318671290691447j)	(-0.0005898790494742164-0.021298757385984298j)
46.97662764820988	(-0.00013556405263205607-0.021274164510956317j)	(-0.0005874265897149278-0.021254364915145776j)
47.074802418634555	(-0.00013500071959963197-0.021229843081083704j)	(-0.0005849894653107469-0.021210156816129158j)
47.17297718905924	(-0.00013444088750894998-0.021185705846228864j)	(-0.0005825675518025331-0.021166131945635606j)
47.271151959483916	(-0.00013388452743526326-0.02114175166111612j)	(-0.0005801607260888744-0.02112228916998191j)
47.3693267299086	(-0.00013333161075164773-0.02109797938993997j)	(-0.0005777688663898288-0.021078627364993496j)
47.46750150033328	(-0.00013278210912532397-0.021054387906267458j)	(-0.0005753918522578106-0.021035145415901183j)
47.56567627075796	(-0.00013223599451405363-0.021010976092941745j)	(-0.0005730295645254472-0.020991842217284576j)
47.663851041182646	(-0.00013169323916256858-0.020967742841986874j)	(-0.0005706818853068829-0.02094871667298j)
47.76202581160732	(-0.00013115381559906215-0.020924687054513676j)	(-0.0005683486979694386-0.020905767696007164j)
47.86020058203201	(-0.00013061769663172523-0.02088180764062684j)	(-0.000566029887116436-0.020862994208486686j)
47.958375352456684	(-0.00013008485534533456-0.020839103519333154j)	(-0.0005637253385664182-0.020820395141576985j)
48.05655012288137	(-0.00012955526509789476-0.02079657361845083j)	(-0.0005614349393134209-0.020777969435368367j)
48.154724893306046	(-0.00012902889951731493-0.020754216874519945j)	(-0.0005591585775265291-0.020735716038844474j)
48.25289966373073	(-0.00012850573249814556-0.020712032232713964j)	(-0.0005568961425100665-0.020693633909796002j)
48.35107443415541	(-0.00012798573819835233-0.02067001864675236j)	(-0.0005546475246911473-0.020651722014738066j)
48.44924920458009	(-0.0001274688910361454-0.020628175078814273j)	(-0.0005524126155779243-0.020609979328823403j)
48.54742397500477	(-0.00012695516568684558-0.020586500499453243j)	(-0.0005501913077399624-0.02056840483578547j)
48.64559874542945	(-0.00012644453707979294-0.020544993887512915j)	(-0.0005479834947925581-0.020526997527849387j)
48.74377351585414	(-0.0001259369803953126-0.020503654230043817j)	(-0.0005457890713419994-0.020485756405627883j)
48.841948286278814	(-0.00012543247106169616-0.020462480522221146j)	(-0.0005436079330079471-0.020444680478015637j)
48.9401230567035	(-0.0001249309847522395-0.020421471767263506j)	(-0.0005414399764050077-0.020403768762070132j)
49.038297827128176	(-0.00012443249738231172-0.02038062697635264j)	(-0.0005392850991546216-0.020363020282854673j)
49.13647259755286	(-0.0001239369851064494-0.020339945168554165j)	(-0.0005371431999431824-0.02032243407328384j)
49.23464736797754	(-0.0001234444243154854-0.02029942537073922j)	(-0.0005350141785990054-0.020282009173886492j)
49.33282213840222	(-0.00012295479163368378-0.020259066617507083j)	(-0.0005328979362709678-0.020241744632556298j)
49.4309969088269	(-0.00012246806391586794-0.020218867951108742j)	(-0.0005307943757518606-0.02020163950418171j)
49.52917167925158	(-0.00012198421824454359-0.02017882842137135j)	(-0.0005287034019384702-0.02016169285031307j)
49.62734644967626	(-0.00012150323192694055-0.02013894708562367j)	(-0.0005266249226674564-0.020121903738665042j)
49.725521220100944	(-0.00012102508249195123-0.02009922300862231j)	(-0.0005245588499958918-0.02008227124263097j)
49.82369599052563	(-0.00012054974768684012-0.02005965526247889j)	(-0.0005225051023287093-0.02004279444092594j)
49.921870760950306	(-0.00012007720547359454-0.020020242926587828j)	(-0.0005204636077986404-0.020003472417744472j)
50.02004553137499	(-0.00011960743402472269-0.019980985087554526j)	(-0.0005184343095267085-0.01996430426440454j)
50.11822030179967	(-0.00011914041171837267-0.019941880839123204j)	(-0.0005164171731727246-0.01992528908480602j)
50.21639507222435	(-0.00011867611713338607-0.019902929282102827j)	(-0.0005144121948696456-0.01988642600935664j)
